epoch;acc;loss;coder
0;64.82007598876953;0.9296762249323265;0.483915782235427
1;73.64443969726562;0.5848436059384231;0.5044744227291289
2;76.71240234375;0.49605997745737446;0.47999969323622954
3;78.69725036621094;0.4420017961895165;0.46395756111715775
4;79.98186492919922;0.40560283626017285;0.49046111627741346
5;81.14725494384766;0.37106925482209535;0.48689520820454585
6;82.51583099365234;0.34371902137993265;0.4448502598752727
7;83.34033203125;0.32205973145075;0.502232646690312
8;84.06407928466797;0.3054318364652502;0.473732940872535
9;84.97254943847656;0.2890288265640715;0.49379284248025995
10;85.51661682128906;0.27230757551067847;0.47075296942047606
11;86.28570556640625;0.2600381840228418;0.47915408715831687
12;86.70551300048828;0.24748212603779557;0.5022925475396744
13;87.29325103759766;0.23601754742958583;0.4673026039450998
14;87.7029800415039;0.23224525964116371;0.4585778173860884
15;88.21347045898438;0.2206924102120839;0.5115101201350386
16;88.33773040771484;0.21718168379075362;0.4552704501665701
17;88.9338607788086;0.2058300739370508;0.4271688757570354
18;89.18238830566406;0.20167785194229976;0.4284805530717144
19;89.62570190429688;0.19423743164374588;0.46101212043113304
20;90.90023803710938;0.16595946637117337;0.47235964863180735
21;91.02114868164062;0.1666581361054097;0.48274712296641703
22;91.48125457763672;0.15813130896284955;0.4746309391099142
23;91.47454071044922;0.1565987955652411;0.48685353336077036
24;91.72474670410156;0.15224547140578398;0.48331868233555575
25;91.84061431884766;0.15194886020724394;0.47354541950943596
26;92.12104034423828;0.14888169443342492;0.47011875395622627
27;92.19828796386719;0.14481245871877949;0.45929042880347876
28;92.21172332763672;0.14165989556584166;0.44821757506856597
29;92.23690795898438;0.14326242323424285;0.45598302814186226
30;92.41826629638672;0.1418297279862156;0.4930342183749911
31;92.4971923828125;0.13715831905353684;0.4142759140587836
32;92.60633850097656;0.13706583969268876;0.4753752943750845
33;92.7255630493164;0.13583754963237124;0.4817372535698776
34;92.93882751464844;0.13284032318314262;0.4738652056881896
35;92.91532135009766;0.13137947628484906;0.49424168858223305
36;93.08324432373047;0.12850034005662336;0.4283235591085801
37;93.17896270751953;0.1266349017253757;0.4406406605558566
38;93.22933959960938;0.12509158903654732;0.4741734627626342
39;93.3871841430664;0.12152364656820347;0.4741670421199917
40;93.7868423461914;0.11813245947996645;0.461345323741439
41;93.91950225830078;0.11472210314921978;0.4340214109070861
42;94.23855590820312;0.11123597605277749;0.4931797195835315
43;94.03536987304688;0.11451415854399896;0.4699331836531007
44;94.04544067382812;0.10738695495661231;0.4764258735468281
45;94.2469482421875;0.10885564783298948;0.42138798207900874
46;94.39136505126953;0.10437645238273896;0.46423233789099755
47;94.24191284179688;0.10731911099755931;0.46526137022637326
48;94.30740356445312;0.10415086613336227;0.4657246417153386
49;94.40480041503906;0.10243994449005145;0.4426660500966648
50;94.50723266601562;0.1033726282865302;0.4853297995050873
51;94.47029113769531;0.10242913389515812;0.4523185096146011
52;94.54753112792969;0.10037286832386419;0.45886413857001257
53;94.68355560302734;0.10091192351842122;0.4179716694355211
54;94.54417419433594;0.10375370637411371;0.4330143878562863
55;94.53242492675781;0.10115564433333796;0.4232690050985064
56;94.65668487548828;0.099933607619845;0.4545537915906967
57;94.73393249511719;0.09845441298365415;0.4296272381557385
58;94.67515563964844;0.10194406142321541;0.42680693653612295
59;94.64324951171875;0.09913461057677905;0.4208085568545217
60;94.81117248535156;0.09633011232322575;0.4633270140905384
61;94.91024780273438;0.09650697766617522;0.45447740247973417
62;95.15877532958984;0.09105048425037338;0.44822053494048025
63;95.14533996582031;0.09065675225636649;0.455148336551097
64;95.04458618164062;0.0941178767711419;0.43558241548278936
65;95.13190460205078;0.09329961889600981;0.48016330782699473
66;95.1083984375;0.09320228460367491;0.44454591046976916
67;95.25113677978516;0.08980054090776059;0.46945055892602783
68;95.20915222167969;0.08952531104773241;0.44668734593506804
69;95.3552474975586;0.09014008600711503;0.4546671052941611
70;95.29479217529297;0.08681934340336736;0.4745456717304214
71;95.18060302734375;0.0912844740340148;0.4530901805341331
72;95.2612075805664;0.08753565626196676;0.458474701632881
73;95.31661987304688;0.08835015914694525;0.4349154735644041
74;95.13862609863281;0.08989188795438956;0.4421545534485748
75;95.34181213378906;0.08728492487340125;0.45394617082193833
76;95.25281524658203;0.08858431384538663;0.4109189565795364
77;95.16885375976562;0.09045329196598005;0.44644454051977006
78;95.44256591796875;0.08654141067964112;0.45636102656021266
79;95.34852600097656;0.08901237625495402;0.45437189815679013
80;95.50973510742188;0.08298345681464;0.45088626800685466
81;95.59369659423828;0.08446854446460209;0.45198102486395614
82;95.50973510742188;0.08286147441776495;0.4260587432667105
83;95.46607208251953;0.0842125377472505;0.40608195132251246
84;95.508056640625;0.08409484524907711;0.3900657690145297
85;95.4459228515625;0.08563491758230309;0.4709101121545056
86;95.65750885009766;0.0800898951311105;0.45349517552967256
87;95.74147033691406;0.07960273770493818;0.4610877480567512
88;95.62895965576172;0.0817907144443484;0.4419558177124281
89;95.61552429199219;0.07991296934225912;0.440883525831029
90;95.61888122558594;0.08250511204876243;0.42990877478151257
91;95.62895965576172;0.0845892045527611;0.4755539848142638
92;95.62224578857422;0.08114496476569046;0.4666326896805733
93;95.67262268066406;0.08177515284625475;0.41990606688453824
94;95.63735961914062;0.08291084531781792;0.44262689749893597
95;95.75154113769531;0.0798320134526502;0.39571889025608786
96;95.81871032714844;0.07976235634155476;0.45035019680942484
97;95.70956420898438;0.08121163985668803;0.41533429739835614
98;95.8304672241211;0.07703499088378776;0.4678403414982664
99;95.714599609375;0.07952035051251745;0.4426050912490934
