epoch;acc;loss;coder
0;64.77976989746094;0.9248901928096324;0.0
1;73.914794921875;0.5852970375914379;0.0
2;76.39167022705078;0.504275859293054;0.0
3;78.45880126953125;0.44900522737150256;0.0
4;80.11116790771484;0.40488704162635597;0.0
5;81.09687805175781;0.3767229026696041;0.0
6;82.27401733398438;0.34625587174058514;0.0
7;83.35208892822266;0.3217735007267407;0.0
8;84.21185302734375;0.29786359172442206;0.0
9;84.84996032714844;0.29031702155492456;0.0
10;85.65599822998047;0.2733136700387986;0.0
11;86.04222106933594;0.26203403338319264;0.0
12;86.79955291748047;0.2457795635867162;0.0
13;87.37889099121094;0.235995002878765;0.0
14;87.51155090332031;0.2375280936282459;0.0
15;88.23194122314453;0.22129737124755575;0.0
16;88.03043365478516;0.22438215173804565;0.0
17;88.83646392822266;0.21180151257794647;0.0
18;89.28817749023438;0.20446206788644708;0.0
19;89.52830505371094;0.19386446299824123;0.0
20;90.60637664794922;0.17355079973198997;0.0
21;91.01274871826172;0.1617600065684235;0.0
22;91.51148223876953;0.15892320819656622;0.0
23;91.57361602783203;0.1574119190927841;0.0
24;91.828857421875;0.15083844396253732;0.0
25;91.81710052490234;0.14899112404917164;0.0
26;91.92961120605469;0.14830724722019772;0.0
27;92.26881408691406;0.14584179175266185;0.0
28;92.36453247070312;0.14004701502575256;0.0
29;92.2755355834961;0.14221009452289618;0.0
30;92.45352935791016;0.13815628538619992;0.0
31;92.57443237304688;0.1352787584071896;0.0
32;92.80952453613281;0.136093690682874;0.0
33;92.68694305419922;0.13531309080906906;0.0
34;92.78266143798828;0.13588557661463477;0.0
35;92.9572982788086;0.12943471525450526;0.0
36;93.00935363769531;0.13043862542142853;0.0
37;93.04798126220703;0.12694032678022443;0.0
38;93.05133819580078;0.1294340574627361;0.0
39;93.07652282714844;0.12840993285161123;0.0
40;93.5718994140625;0.11683993122438181;0.0
41;93.9715576171875;0.11277713629600834;0.0
42;94.03872680664062;0.11183945333760895;0.0
43;94.07902526855469;0.11350474152610483;0.0
44;94.30068969726562;0.10712228564934331;0.0
45;94.08406829833984;0.11027658092032969;0.0
46;94.20161437988281;0.10554255268990777;0.0
47;94.30740356445312;0.10836337724811076;0.0
48;94.32587432861328;0.10580806765652863;0.0
49;94.433349609375;0.10570634788872203;0.0
50;94.46861267089844;0.1035890405792543;0.0
51;94.45853424072266;0.10654237325039441;0.0
52;94.44174194335938;0.10235322321804081;0.0
53;94.45349884033203;0.10377497896203022;0.0
54;94.40983581542969;0.10341664251089656;0.0
55;94.66004180908203;0.10251234810765518;0.0
56;94.67012023925781;0.09999562154562235;0.0
57;94.52738189697266;0.1017355107180611;0.0
58;94.76079559326172;0.09888033789176139;0.0
59;94.67683410644531;0.09937439182279444;0.0
60;94.94551086425781;0.09709812722730728;0.0
61;94.94718933105469;0.09472654924507043;0.0
62;95.08489227294922;0.08999369907666609;0.0
63;95.04290771484375;0.09277201686478913;0.0
64;95.21250915527344;0.0902535101309589;0.0
65;95.0613784790039;0.09244256788429246;0.0
66;95.17556762695312;0.09236011916668595;0.0
67;95.1235122680664;0.09288760803912509;0.0
68;95.37203979492188;0.08963748661677076;0.0
69;95.2863998413086;0.08924409782605652;0.0
70;95.24105834960938;0.0892695887585878;0.0
71;95.25952911376953;0.09148399512736584;0.0
72;95.12519073486328;0.09035403951665973;0.0
73;95.30654907226562;0.08715057124260464;0.0
74;95.2544937133789;0.08954646177387836;0.0
75;95.28135681152344;0.08818947229129585;0.0
76;95.22258758544922;0.08674734673814985;0.0
77;95.48790740966797;0.08459002766738498;0.0
78;95.54331970214844;0.0852437977568052;0.0
79;95.24441528320312;0.09147531025451856;0.0
80;95.39722442626953;0.08561531206364055;0.0
81;95.42073822021484;0.085445262647218;0.0
82;95.38715362548828;0.0875670166797809;0.0
83;95.47447204589844;0.0847977245802427;0.0
84;95.45264434814453;0.08603595999910722;0.0
85;95.5987319946289;0.08314253198563211;0.0
86;95.50302124023438;0.08160731667014558;0.0
87;95.53828430175781;0.0833992749763871;0.0
88;95.58698272705078;0.08319964511908494;0.0
89;95.45935821533203;0.08512472259772318;0.0
90;95.79016876220703;0.07950626523875544;0.0
91;95.64239501953125;0.0821921642666966;0.0
92;95.66422271728516;0.08129442177674258;0.0
93;95.53156280517578;0.08619295416703125;0.0
94;95.4459228515625;0.0847946112642272;0.0
95;95.60377502441406;0.08383947767971509;0.0
96;95.81871032714844;0.07938280411125805;0.0
97;95.6927719116211;0.08064742753446494;0.0
98;95.53324127197266;0.08253568610603172;0.0
99;95.69780731201172;0.08012992435318503;0.0
