epoch;acc;loss;coder
0;67.13909149169922;0.989559790046807;0.013340063809365626
1;76.23213958740234;0.71004386272453;0.013386008736508768
2;79.01126861572266;0.626612892630971;0.013181717049450769
3;80.77782440185547;0.5674146515224381;0.015410116999153846
4;82.56117248535156;0.5175669015117486;0.01310340616136964
5;83.54688262939453;0.4848123068350176;0.014468328550146925
6;84.7928695678711;0.45353589774507297;0.01526285956098928
7;85.72652435302734;0.42165814091265624;0.014036678061647677
8;86.50904846191406;0.4010870262220527;0.01375427778983356
9;87.32179260253906;0.37978713685596516;0.0157321045136316
10;87.76847076416016;0.3627250031612916;0.013355748954277647
11;88.31758117675781;0.3485357085642383;0.014457595157486368
12;88.85493469238281;0.33034827993313703;0.014777164558137535
13;89.21932983398438;0.3188197488810893;0.01357528329550158
14;89.51991271972656;0.3104407732213399;0.015130972020886422
15;90.04047393798828;0.29449535052321246;0.016593572408337733
16;90.33265686035156;0.2867014520072338;0.014421321002885066
17;90.8448257446289;0.2742240863365562;0.013492530296976701
18;90.77262115478516;0.2734903554584403;0.014079409008676628
19;91.1386947631836;0.2615159950650342;0.016252283407329395
20;92.39811706542969;0.23137143326394993;0.017062577780355095
21;92.73228454589844;0.22030194760408833;0.014582609361518138
22;92.84647369384766;0.21812869630697318;0.011777776446391072
23;93.00767517089844;0.2092103378393114;0.013283723376163242
24;93.24781036376953;0.20432622349413773;0.014025880054583512
25;93.25116729736328;0.2037193587618197;0.01375192906345637
26;93.35359954833984;0.20031173711031167;0.013116028809378873
27;93.40565490722656;0.19985177029033138;0.016132438775964635
28;93.51313018798828;0.1971694133007601;0.013607447653745127
29;93.67097473144531;0.1914958926427735;0.014163262382550307
30;93.67768859863281;0.1889781372077447;0.013822496539889706
31;93.67433166503906;0.18939296320766125;0.014690890050219044
32;94.04376220703125;0.18171213081269533;0.01307219484587408
33;93.93797302246094;0.18398635145222675;0.014864490304681285
34;94.27885437011719;0.17728844500943133;0.013442218331893312
35;93.95308685302734;0.18201232329893008;0.0154366306441991
36;94.00514221191406;0.1815852974091158;0.015806146857480302
37;94.05384063720703;0.17868212365925565;0.015632987950234965
38;94.38465118408203;0.17216194244206268;0.012868607657872264
39;94.28389739990234;0.17169789444898587;0.013983214764146148
40;94.57608032226562;0.16368440796189082;0.01414316207957695
41;94.90185546875;0.1535358902954182;0.012960715363226686
42;94.93207550048828;0.15383694414144786;0.01468976278066519
43;95.06809997558594;0.1523612172507;0.0141266276083878
44;95.08992767333984;0.1505796887585203;0.014900493147599362
45;95.2998275756836;0.14462543309147266;0.011775281841221513
46;95.17724609375;0.14875013603179998;0.014590214583794118
47;95.30654907226562;0.14413426826847817;0.012517919408696735
48;95.1016845703125;0.14802944939112803;0.015904291732597785
49;95.20243835449219;0.14485419769815264;0.013565930405307026
