epoch;acc;loss;coder
0;67.1642837524414;0.9895434121785621;0.019493612530902038
1;76.18511962890625;0.7100889074071941;0.018745823663455414
2;78.98440551757812;0.6257747678437947;0.01765955955991697
3;80.71569061279297;0.567543447064712;0.02033232480532272
4;82.56452941894531;0.517777585316276;0.018281644257355557
5;83.51497650146484;0.4856175605098646;0.018739360271337976
6;84.78279113769531;0.45307234357018744;0.019867092476581975
7;85.70637512207031;0.42211431798757815;0.018409642727256405
8;86.47714233398438;0.40157243058932957;0.017778245578518672
9;87.27981567382812;0.37981142794468753;0.020098381128678046
10;87.73992156982422;0.36260232917297736;0.017489926753697756
11;88.23865509033203;0.3492215613093064;0.017046875177856073
12;88.87676239013672;0.3304706401005093;0.017471057711371276
13;89.23444366455078;0.31985301744010863;0.017027024231806437
14;89.5081558227539;0.3105464822805486;0.01972142027514629
15;90.05054473876953;0.29462034381692476;0.020372553541587003
16;90.24198150634766;0.2873668674167459;0.018668550211577224
17;90.78941345214844;0.2758102726675906;0.017094934736939075
18;90.84986114501953;0.2730983315209826;0.018063893829796732
19;91.23104858398438;0.2614922465391238;0.01965167723571449
20;92.34941864013672;0.231930109861966;0.020807909511306344
21;92.68526458740234;0.22086037962223004;0.017960612270362077
22;92.66679382324219;0.2189689393195735;0.015204597599642381
23;93.03790283203125;0.21027847025815258;0.01645553312910824
24;93.19911193847656;0.20505485151613215;0.017152271255378118
25;93.1873550415039;0.20439011745984478;0.017044940866956952
26;93.45771026611328;0.20081943799918053;0.01636275559339981
27;93.38214874267578;0.20062319698293163;0.01987261002743283
28;93.50473022460938;0.1962298390563094;0.016247891079190217
29;93.74654388427734;0.1909495210348714;0.016216370300174397
30;93.69280242919922;0.18918410198209795;0.017457880496746552
31;93.68273162841797;0.18975113097848093;0.01738464533436923
32;94.00178527832031;0.18189163715169263;0.0169108920967254
33;93.978271484375;0.18427453174586822;0.017646395722331714
34;94.15795135498047;0.1775552215606159;0.01571463404672446
35;93.9497299194336;0.1820205196533559;0.01837798898857556
36;94.04544067382812;0.18161608933966072;0.018368328904403357
37;93.9715576171875;0.17959526500558415;0.01845249216217564
38;94.3241958618164;0.17330617032257914;0.01506413221439325
39;94.19825744628906;0.17313013122888724;0.015712800096963863
40;94.60462951660156;0.16391743798123481;0.016227648906032274
41;94.95726776123047;0.1531829941856461;0.014045784946685133
42;94.95391082763672;0.15390923751902194;0.016703552443967838
43;95.03619384765625;0.15403517490029744;0.01656290343845864
44;95.08320617675781;0.15020592157056945;0.01720406309354956
45;95.22930145263672;0.14431671236673813;0.013349895584311237
46;95.11175537109375;0.14812097085110576;0.01740628801800058
47;95.25113677978516;0.14525963584353138;0.013857044178109026
48;95.11847686767578;0.14863477772767453;0.017030807676944835
49;95.2309799194336;0.14440949651339646;0.0149635670247185
