epoch;acc;loss;coder
0;67.17267608642578;0.9894222333584142;0.019751674809529298
1;76.2287826538086;0.7099223168360168;0.018410571307988333
2;78.98104095458984;0.626418492744132;0.01763363627870506
3;80.76606750488281;0.5676415646415107;0.020536044675239586
4;82.4654541015625;0.5177647089243949;0.01797937337053955
5;83.57206726074219;0.48500840796749467;0.018631331003918734
6;84.76432037353516;0.4532150094223788;0.01979171215353864
7;85.66439056396484;0.422391729466679;0.017694778417240185
8;86.51576232910156;0.40046964745499847;0.01836783152175401
9;87.25630187988281;0.3795531584235399;0.019534883890537764
10;87.83731842041016;0.3623520311402489;0.017172047028771613
11;88.3091812133789;0.3491535408604734;0.017220282356047743
12;88.86837005615234;0.3301115777648223;0.016941326157684115
13;89.27642059326172;0.3196650132684771;0.016744382311256044
14;89.48968505859375;0.3106779115346895;0.01940264322762085
15;89.98506164550781;0.29550553944983216;0.02074833534896545
16;90.30411529541016;0.285241397406516;0.018677271861148915
17;90.74071502685547;0.2755395001611314;0.01643559301780899
18;90.87841033935547;0.2729693241640734;0.01752467987185107
19;91.2763900756836;0.2607498686601208;0.019313999342238986
20;92.37628936767578;0.23132343181466633;0.019067042083240265
21;92.6416015625;0.22168773520401397;0.01696693762325884
22;92.7507553100586;0.21734629809326939;0.013914269436412838
23;93.041259765625;0.20959221899516436;0.016731325910364886
24;93.25116729736328;0.20529234429300247;0.016767566217002684
25;93.23101806640625;0.20375353407744498;0.016907679099996263
26;93.40061950683594;0.20073789138991804;0.016190685818884804
27;93.38382720947266;0.20017050914510795;0.020555462791738303
28;93.47114562988281;0.1969210328491238;0.015030768706903407
29;93.60380554199219;0.1912086322745741;0.016953052316343985
30;93.65753936767578;0.19010748146084785;0.016668418908435085
31;93.70791625976562;0.18852678487639016;0.017285395303350402
32;94.0488052368164;0.18241939984250855;0.016429450079102823
33;94.02361297607422;0.18344665204537222;0.017206852368925246
34;94.25031280517578;0.17728680649787956;0.015198641118750108
35;93.978271484375;0.18338293219193044;0.017792476391392337
36;94.05719757080078;0.1808840013421538;0.018562333085102925
37;94.09078216552734;0.17887191783891224;0.01839973631138321
38;94.29732513427734;0.17248629919938266;0.015450077293818008
39;94.26710510253906;0.17331514171141865;0.01540396385125931
40;94.61638641357422;0.16419392891383464;0.016775680444888794
41;94.94047546386719;0.1536239603410886;0.01433183841266047
42;95.00093078613281;0.1527290936790334;0.01549909783779701
43;95.02275848388672;0.15275419186077255;0.016233996939325618
44;95.09496307373047;0.1492273567074226;0.015961427844418872
45;95.34349060058594;0.1441471501490493;0.01308917008876216
46;95.15206146240234;0.1489818961814986;0.01757735827293799
47;95.2612075805664;0.14401004617135052;0.01426803718591941
48;95.07817077636719;0.14799310799475848;0.017461669787145744
49;95.19068145751953;0.14461871581285482;0.015410777418537885
